spg,n_atoms,wps,count
38,20,1-2-2-4-4-5-5,7
38,20,0-4-4-4-5-5-5,9
38,20,3-3-4-4-4-5-5-5,1
38,20,3-3-3-4-4-5-5,2
38,20,1-2-3-4-4-5-5,1
38,20,1-1-2-4-4-5-5,1
38,20,4-4-4-4-4-5-5-5-5-5,1
38,20,4-4-4-4-4-4-5-5-5-5,1
38,22,3-3-3-4-4-5-5-5,3
38,22,4-4-4-4-4-4-4-5-5-5-5,1
38,22,1-1-1-2-4-4-5,1
38,22,1-1-2-2-4-5-5,1
38,22,1-2-2-4-4-4-5-5,1
38,22,4-4-4-4-4-4-5-5-5-5-5,1
38,22,1-1-2-4-4-5-5-5,2
38,22,1-2-2-2-4-5-5,4
38,24,0-3-4-4-4-5-5-5,4
38,24,3-3-3-3-3-4-5,2
38,24,0-1-2-3-4-5,3
38,24,1-2-2-4-4-4-5-5-5,2
38,24,1-2-3-3-3-4-5,49
38,24,4-4-4-4-4-5-5-5-5-5-5-5,1
38,24,1-3-3-3-4-5-5-5,1
38,24,1-1-2-4-4-5-5-5-5,2
38,24,1-2-2-2-2-4-4,1
38,26,4-4-4-4-4-4-5-5-5-5-5-5-5,1
38,26,0-1-2-3-3-5,2
38,26,0-4-4-4-4-4-5-5-5-5,1
38,28,0-4-4-4-4-4-5-5-5-5-5,12
38,28,1-2-3-3-3-3-4-5,1
38,30,3-3-3-3-3-3-4-4-5,1
38,32,0-1-1-2-2-4-4-4-5,3
38,32,0-1-2-2-3-3-3,1
38,32,0-1-1-2-2-4-4-5-5,9
38,32,0-1-2-3-3-4-4-5-5,1
38,32,0-1-3-3-3-3-4-5,1
38,32,3-3-3-3-4-4-4-4-5-5-5-5,1
38,34,0-0-1-2-3-3-5,2
38,34,0-2-3-3-4-4-4-5-5-5-5,1
38,34,0-0-4-4-4-4-4-5-5-5-5,1
38,36,0-2-3-3-3-3-4-4-4-5,15
38,36,0-1-3-3-3-3-4-5-5-5,7
38,36,0-0-1-2-3-3-4-5,1
38,36,2-2-2-4-4-4-4-4-4-4-4-4-5-5-5,4
38,36,1-1-1-2-2-2-2-4-4-4-5,1
38,36,0-0-4-4-4-4-4-5-5-5-5-5,1
38,38,0-1-2-3-3-4-4-4-5-5-5-5,1
38,38,0-1-2-3-3-4-4-4-4-5-5-5,1
38,40,1-1-1-1-1-2-2-4-4-5-5-5-5,1
38,40,1-1-1-1-2-2-2-4-4-5-5-5-5,1
38,40,1-1-1-1-2-2-2-2-4-5-5-5,1
38,40,0-0-1-2-3-3-4-4-5-5,1
38,42,1-1-1-1-1-1-2-2-4-4-4-5-5,1
38,42,1-1-1-1-2-2-2-2-4-4-4-5-5,1
38,44,0-0-4-4-4-4-4-4-4-5-5-5-5-5-5-5,1
38,44,0-0-0-1-2-3-3-3,1
38,46,1-1-2-2-2-2-2-2-4-4-4-5-5-5-5,3
38,46,0-0-4-4-4-4-4-4-4-5-5-5-5-5-5-5-5,1
38,48,0-0-3-3-3-3-3-4-4-4-5-5-5,4
38,48,0-0-4-4-4-4-4-4-4-4-5-5-5-5-5-5-5-5,2
38,48,0-0-1-2-4-4-4-4-4-4-5-5-5-5-5-5,2
38,54,0-0-1-3-3-3-3-3-3-3-4-5-5,1
38,56,0-0-1-1-2-2-3-3-3-4-4-4-5-5-5,1
38,56,1-1-1-1-1-1-2-2-2-2-2-4-4-5-5-5-5,1
38,56,0-0-1-2-3-3-3-3-3-3-4-4-5-5,1
38,60,0-0-2-3-3-3-3-3-3-3-3-4-4-4-5,6
38,60,0-0-1-3-3-3-3-3-3-3-3-4-5-5-5,4
38,60,1-1-1-1-1-1-1-2-2-2-2-2-2-2-4-5,1
38,78,0-0-0-0-0-0-1-1-2-2-3-3-4-4-5,1
38,78,0-0-0-0-0-0-1-1-2-2-3-3-4-5-5,1
39,8,1-1,4
39,12,1-1-3,1
39,28,0-1-1-1-1-3,1
39,32,0-1-1-1-1-2-3,1
39,40,0-0-0-0-1-1,1
39,44,0-0-0-1-1-1-1-3,1
39,64,0-0-0-0-0-0-1-1-1-2,2
40,12,1-1-2,3
40,12,1-1-1,1
40,16,1-1-1-1,4
40,16,1-1-1-2,5
40,16,0-1-1,2
40,20,0-1-1-2,2
40,20,1-1-1-1-2,1
40,20,1-1-1-1-1,1
40,24,1-1-1-2-2-2,1
40,24,0-0-1-2,1
40,24,1-1-1-1-2-2,1
40,24,0-1-1-1-2,2
40,28,0-1-1-1-1-2,6
40,28,0-0-1-1-2,2
40,32,0-1-1-1-1-1-2,11
40,32,0-0-1-1-1-2,4
40,32,0-0-0-1-1,1
40,44,0-0-1-1-1-1-1-1-2,3
40,44,0-0-0-0-1-1-2,1
40,44,0-0-1-1-1-1-1-2-2,1
40,48,0-0-0-1-1-1-2-2-2,3
40,52,0-0-0-0-0-1-1-2,2
40,60,0-0-0-1-1-1-1-1-1-2-2-2,1
40,64,0-0-0-0-1-1-1-1-1-1-2-2,1
40,64,0-0-0-0-1-1-1-1-1-1-1-2,1
40,68,0-0-0-0-1-1-1-1-1-1-2-2-2,2
41,12,0-1,2
41,16,0-1-1,2
41,16,0-0,2
41,28,0-0-0-1,1
41,28,0-1-1-1-1-1,2
41,32,0-0-0-1-1,2
41,36,0-0-0-0-1,1
41,36,0-0-0-1-1-1,1
41,40,0-0-0-0-1-1,3
41,44,0-0-0-0-1-1-1,1
41,52,0-0-0-0-0-1-1-1,1
41,60,0-0-0-0-0-0-0-1,3
41,76,0-0-0-0-0-0-0-0-0-1,1
41,104,0-0-0-0-0-0-0-0-0-0-0-0-1-1,1
41,120,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1,1
42,8,4-4,1
42,12,4-4-4,3
42,16,2-2,1
42,20,2-3-4,2
42,20,4-4-4-4-4,1
42,24,2-3-4-4,2
42,24,2-2-4-4,6
42,28,1-2-3-4,1
42,32,1-2-3-4-4,12
42,32,0-2-4-4,1
42,36,2-2-3-3-4,1
42,36,1-1-2-3-4,1
42,40,1-2-3-4-4-4-4,3
42,52,1-1-1-2-2-4-4-4,1
42,52,0-2-3-3-4-4-4,1
42,64,1-2-2-2-2-2-3-4-4,2
42,64,0-1-1-2-2-3-4-4,3
42,64,1-1-1-2-2-2-3-3,2
42,76,0-0-1-2-2-3-4-4-4,1
42,104,0-0-0-1-1-1-2-2-2-4-4,2
42,108,0-0-0-0-0-2-2-2-4,1
42,108,0-0-0-0-1-1-2-2-3-4,1
42,112,0-0-1-1-1-1-2-2-2-2-3-4-4,1
42,120,0-0-0-1-2-2-2-2-2-3-3-4-4,1
43,40,0-0-1,11
43,48,0-0-0,2
43,48,0-0-1-1,1
43,56,0-0-1-1-1,4
43,56,0-0-0-1,5
43,64,0-0-0-0,2
43,64,0-0-0-1-1,7
43,64,0-0-1-1-1-1,1
43,72,0-0-0-1-1-1,1
43,72,0-0-0-0-1,6
43,80,0-0-0-0-1-1,2
43,88,0-0-0-0-0-1,6
43,88,0-0-0-0-1-1-1,1
43,96,0-0-0-0-0-1-1,1
43,104,0-0-0-0-1-1-1-1-1,2
43,104,0-0-0-0-0-0-1,1
43,112,0-0-0-0-0-0-0,5
43,112,0-0-0-0-0-0-1-1,3
43,120,0-0-0-0-0-0-0-1,6
43,136,0-0-0-0-0-0-0-0-1,1
43,160,0-0-0-0-0-0-0-0-0-1-1,1
43,224,0-0-0-0-0-0-0-0-0-0-0-0-0-1-1,1
43,264,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-1-1,1
44,4,3-4,1
44,6,1-4,1
44,6,3-3-4,1
44,6,4-4-4,1
44,8,1-3-4,23
44,8,3-3-4-4,3
44,8,1-4-4,25
44,8,1-3-3,1
44,10,1-1-4,3
44,10,3-3-3-4-4,5
44,10,1-3-4-4,1
44,10,3-3-4-4-4,1
44,10,1-1-3,3
44,12,1-1-3-4,14
44,12,1-1-4-4,1
44,12,3-3-3-4-4-4,15
44,12,1-2-3-4,6
44,12,1-3-3-4-4,5
44,14,1-1-1-3,1
44,14,3-3-3-3-4-4-4,3
44,14,1-1-3-4-4,1
44,14,1-2-3-3-4,1
44,16,1-1-2-3-4,2
44,16,1-3-3-4-4-4-4,1
44,16,1-1-1-3-4,2
44,16,1-1-1-1,1
44,16,3-3-3-3-4-4-4-4,3
44,18,1-1-2-2-3,2
44,18,0-1-3-3-4,1
44,18,1-2-2-4-4-4,1
44,20,1-1-1-1-3-4,2
44,20,1-1-2-2-3-4,1
44,22,1-1-1-1-3-3-4,2
44,22,1-1-1-1-3-4-4,5
44,22,0-1-3-3-4-4-4,1
44,24,0-2-3-3-3-4-4-4,7
44,24,0-1-1-2-3-4,1
44,26,1-1-1-2-2-2-3,1
44,26,0-1-1-3-3-4-4-4,5
44,26,1-1-1-2-2-2-4,2
44,28,1-1-1-2-2-2-3-4,17
44,28,0-0-1-2-3-4,1
44,28,0-1-1-3-3-3-4-4-4,3
44,30,1-1-1-2-2-2-3-4-4,1
44,30,1-1-1-2-2-2-3-3-4,1
44,30,0-0-1-1-2-3,1
44,30,0-0-1-1-2-4,1
44,30,1-1-1-1-1-3-3-4-4-4,1
44,32,0-0-1-1-2-3-4,1
44,32,1-1-1-1-1-1-2-4-4,1
44,38,0-0-1-2-2-3-3-3-4-4,1
44,38,0-0-1-2-2-3-3-4-4-4,1
44,38,1-1-1-1-1-3-3-3-3-3-4-4-4-4,1
44,40,0-0-1-1-2-2-2-3-4,1
44,42,0-0-1-1-2-2-3-3-3-4-4,1
44,42,0-0-1-1-2-2-3-3-4-4-4,2
44,44,0-0-1-1-1-1-2-2-3-4,2
44,46,0-0-1-1-2-2-3-3-3-4-4-4-4,1
44,48,3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4-4,1
44,48,0-0-1-1-1-2-2-2-3-3-4-4,1
44,54,0-0-1-1-1-1-1-1-1-2-3-4-4,1
44,56,0-0-0-1-1-1-1-1-3-3-3-4-4-4,1
44,56,0-0-1-1-1-1-2-2-2-2-3-3-4-4,1
46,16,1-1-1-2,6
46,20,0-1-1-1,1
46,24,0-0-1-2,2
46,24,0-1-1-1-1,1
46,28,0-0-0-2,1
46,28,0-1-1-1-1-2,2
46,32,0-0-1-1-1-1,1
46,36,0-0-1-1-1-1-2,16
46,36,0-0-0-1-1-2,10
46,36,0-0-1-1-1-2-2,1
46,40,0-1-1-1-1-1-1-1-2,1
46,44,0-0-0-1-1-1-2-2,3
46,44,0-0-1-1-1-1-1-1-2,2
46,52,0-0-0-0-0-1-1-2,1
46,64,0-0-0-0-1-1-1-1-1-1-1-1,1
46,88,0-0-0-0-0-0-0-1-1-1-1-1-1-1-1,1
47,2,24-26,1
47,2,20-26,10
47,2,19-26,34
47,2,21-24,1
47,3,10-22,39
47,3,8-26,25
47,3,13-26,6
47,3,18-24,4
47,3,9-22,3
47,3,9-26,2
47,3,10-23,2
47,3,10-25,1
47,4,10-19-21,44
47,4,14-19-23,2
47,4,19-22-24-26,1
47,4,8-20-26,2
47,4,9-19-26,5
47,4,8-19-26,2
47,4,10-19-25,1
47,4,20-21-23-26,31
47,4,7-24-26,1
47,4,8-22-24,2
47,4,19-21-24-26,1
47,4,8-21-24,1
47,5,19-20-22-24-26,1
47,5,19-20-21-23-26,1
47,6,7-9-23-26,2
47,6,7-10-20-25,2
47,6,7-8-20-26,1
47,6,8-10-10,1
47,7,10-19-22-23-25-26,2
47,8,7-10-20-22-23-25,20
47,8,7-8-20-22-24-26,6
47,8,8-9-19-21-24-26,1
47,8,7-9-10-19-25,1
47,9,8-9-10-19-21-24,4
47,9,7-8-9-21-24-26,3
47,9,8-9-10-19-21-26,1
47,9,8-9-10-19-24-26,1
47,9,7-10-20-21-23-24-26,1
47,10,7-10-20-22-23-24-25-26,1
47,10,8-9-19-21-23-24-25-26,1
47,12,5-9-10-19-22-24-25,11
47,12,5-9-10-20-21-23-26,1
47,12,5-9-11-12-24-26,1
47,13,7-8-9-10-10-19-22-26,21
47,13,7-8-9-10-10-19-25-26,1
47,13,7-7-8-9-10-19-23-26,1
47,14,7-7-8-8-9-10-20-26,1
47,14,7-8-9-10-10-19-22-25-26,1
47,16,7-8-8-9-9-10-10-23-26,1
47,16,6-7-8-11-12-20-22-24-26,1
47,16,5-9-9-10-17-18-19-21,2
47,16,6-7-8-8-15-16-24-26,3
47,16,7-7-8-9-10-10-20-22-23-25,1
47,16,3-8-8-10-13-14-19-21,1
47,16,7-9-9-10-10-10-19-21-24-26,1
47,19,6-7-8-11-12-13-14-20-24-26,4
47,19,6-7-8-11-12-13-14-22-24-26,2
47,19,6-7-8-11-12-13-14-20-22-24,1
47,20,6-7-8-11-12-13-14-20-22-24-26,1
47,20,6-6-7-8-9-19-21-23-24-25-26,2
47,20,6-7-8-11-12-19-20-21-22-23-24-25-26,1
47,23,5-6-6-8-9-11-12-21-23-26,1
47,26,5-6-6-7-8-9-10-14-19-22-23-26,1
47,27,5-6-6-8-9-10-12-13-14-22-23-26,1
48,24,0-0-1-10-12,1
48,24,0-2-3-4-7,1
49,8,1-11-14,1
50,12,0-10-12,1
50,24,0-3-5-6-7,1
51,2,7,1
51,4,6-7,41
51,6,6-7-11,4
51,6,6-6-7,1
51,8,6-6-7-7,2
51,8,6-6-7-11,9
51,8,6-7-8-11,2
51,8,6-7-7-10,2
51,8,2-7-9,1
51,8,2-7-8,1
51,8,6-7-10-11,2
51,10,1-6-7-11,1
51,10,2-6-7-9,4
51,10,6-7-7-8-10,2
51,10,6-6-7-8-11,2
51,10,1-6-7-10,1
51,10,3-7-7-11,1
51,12,2-6-7-7-11,8
51,12,2-3-6-7,2
51,12,1-6-6-7-11,1
51,14,2-3-7-8-11,1
51,14,2-3-6-7-8,1
51,16,2-3-6-7-7-8,4
51,16,2-3-6-6-7-7,3
51,16,2-3-6-7-7-10,1
51,16,1-4-6-7-10-11,2
51,16,1-5-6-7-8-9,1
51,16,2-3-3-6-7,1
51,18,2-6-6-6-7-7-9-11,2
51,18,1-1-5-6-7-8,1
51,18,2-2-3-6-7-8,1
51,18,2-2-3-6-7-7,2
51,18,3-6-6-7-7-7-8-10,1
51,20,1-1-1-6-6-7-11,1
51,22,3-3-6-6-6-7-7-8-10,4
51,22,1-1-2-3-6-7-10,2
51,22,0-6-6-6-7-7-7-9,1
51,22,2-2-6-6-7-7-7-9-11,1
51,24,2-2-3-3-7-7-8-10,1
51,30,2-2-2-3-3-6-6-7-7-9,1
51,32,1-1-1-1-6-6-6-6-7-7-7-7,1
51,34,2-3-6-6-6-6-6-6-7-7-7-7-7-8-11,1
51,58,0-0-0-2-2-3-3-6-6-6-7-7-7-7-8-11,1
52,16,0-1-2,1
52,20,0-1-2-2,7
52,20,0-1-1-2,3
52,24,0-0-1-2,12
52,24,0-1-2-2-2,1
52,24,0-1-1-2-3,2
52,36,0-0-0-1-2-2,2
52,40,0-0-0-1-1-1-2,1
52,68,0-0-0-0-0-0-0-1-2-2,1
52,72,0-0-0-0-0-0-0-0-1-2,1
53,4,1,1
53,8,1-2,1
53,8,2-5-7,4
53,16,1-1-2-3,2
53,18,0-2-3-8,1
53,18,0-1-4-8,1
53,20,0-1-2-4,1
53,24,1-1-1-1-2-6-8,1
53,30,0-0-1-1-1-8,3
53,32,0-0-1-2-4-7-8,1
53,40,0-1-1-1-1-1-1-2-3,1
54,16,0-3-3,1
54,20,0-1-2-3,1
54,24,0-1-2-3-5,1
54,24,0-2-3-4-5,1
54,24,0-2-2-3-3,1
54,52,0-0-0-0-0-3-3-3,1
54,56,0-0-0-0-0-1-2-3-3,1
55,8,1-2,1
55,10,1-2-8,2
55,12,1-2-5-8,1
55,14,1-1-2-8,24
55,14,1-2-2-5,1
55,14,1-1-2-6,2
55,16,1-1-2-6-8,21
55,16,1-1-2-2,1
55,16,1-2-2-2,2
55,18,1-1-2-2-8,8
55,18,1-1-2-2-6,4
55,18,1-1-2-2-7,1
55,18,1-2-2-2-7,3
55,20,1-1-1-1-2,1
55,20,1-1-2-2-6-8,3
55,20,1-1-2-2-2,1
55,20,1-1-2-2-5-8,1
55,22,1-1-1-2-2-8,5
55,22,1-1-2-2-2-5,2
55,22,1-1-1-2-2-6,1
55,24,0-1-1-2-2,1
55,24,1-1-1-2-2-6-7,2
55,24,1-1-1-1-2-2,58
55,24,1-1-1-2-2-2,2
55,24,1-1-2-2-2-2,7
55,24,1-1-2-2-2-5-8,1
55,26,1-1-1-2-2-2-8,7
55,26,1-1-1-2-2-2-5,1
55,28,0-1-1-2-2-3,1
55,28,1-1-1-2-2-2-2,2
55,28,0-1-1-2-2-4,1
55,30,0-1-1-2-2-3-7,3
55,30,0-1-1-2-2-4-5,1
55,30,1-1-1-2-2-2-2-7,1
55,32,0-1-1-2-2-3-4,4
55,32,0-0-1-1-1-2,1
55,36,1-1-1-2-2-2-2-2-6-7,2
55,48,0-0-0-0-0-1-2,1
55,48,0-0-0-1-1-2-2-2-4,1
56,20,0-0-2,3
56,24,0-0-2-4,1
56,28,0-0-1-2-4,1
56,40,0-0-0-0-1-2,1
56,64,0-0-0-0-0-0-0-0,1
57,4,1,1
57,8,1-1,3
57,8,1-2,2
57,12,1-1-2,1
57,12,0-2,1
57,16,1-1-1-2,13
57,16,1-1-2-3,1
57,16,1-1-1-4,1
57,20,1-1-1-2-2,7
57,20,1-1-1-1-2,5
57,24,0-1-1-1-1,2
57,24,0-1-1-2-4,3
57,24,1-1-1-1-1-2,1
57,24,0-1-1-1-2,2
57,28,0-1-1-1-1-2,2
57,28,1-1-1-1-1-1-1,1
57,28,0-0-1-1-2,9
57,28,1-1-1-1-1-2-2,3
57,28,0-1-1-1-2-2,1
57,32,0-1-1-1-1-1-2,2
57,32,0-0-1-1-2-2,7
57,36,0-0-1-1-1-2-2,1
57,36,0-1-1-1-1-1-1-2,1
57,36,0-0-1-1-1-1-2,1
57,40,0-0-0-1-1-2-2,1
57,44,0-0-1-1-1-1-1-1-2,1
57,56,0-0-0-0-0-1-1-2-4,1
58,4,1,1
58,6,1-7,84
58,6,1-6,7
58,6,1-5,3
58,8,1-5-7,3
58,8,1-1,1
58,8,1-4-7,1
58,8,1-5-6,1
58,10,1-1-7,7
58,10,1-1-5,1
58,10,1-1-4,1
58,12,1-1-5-7,3
58,12,1-1-1,1
58,14,1-1-1-7,2
58,14,1-1-1-6,1
58,16,1-1-1-1,1
58,18,1-1-1-1-7,8
58,18,1-1-1-1-5,1
58,18,1-1-1-1-4,1
58,18,0-1-3-7,1
58,20,1-1-1-1-1,6
58,20,0-1-1-4-6,1
58,20,1-1-2-3-6-7,1
58,20,0-1-1-5-7,1
58,22,0-1-1-2-7,6
58,22,0-1-1-3-4,1
58,22,0-0-1-7,2
58,24,1-1-1-1-1-1,8
58,24,0-1-1-1-4-6,1
58,24,0-1-1-1-4-7,2
58,26,1-1-1-1-1-1-4,5
58,26,0-1-1-1-1-6,1
58,26,0-1-1-1-2-6,1
58,26,0-1-1-1-3-5,1
58,28,0-0-1-1-1,2
58,28,1-1-1-1-1-1-5-6,1
58,28,0-1-1-1-1-2,1
58,32,0-1-1-1-1-2-3,1
58,32,0-1-1-1-1-1-3,1
58,36,1-1-1-1-1-1-1-1-1,1
58,36,0-1-1-1-1-1-1-3,1
58,40,1-1-1-1-1-1-1-1-1-4-6,3
58,40,0-0-1-1-1-1-1-3,1
58,40,1-1-1-1-1-1-1-1-1-5-7,1
58,40,0-0-1-1-1-1-1-2,3
58,42,1-1-1-1-1-1-1-1-1-1-7,1
58,54,0-0-0-0-0-1-1-3-7,1
59,2,5,1
59,2,6,1
59,4,5-6,14
59,4,6-6,1
59,6,5-6-6,43
59,6,5-5-6,38
59,6,2-5,1
59,6,2-6,1
59,6,6-6-6,5
59,8,5-5-6-6,10
59,8,2-5-6,39
59,8,5-6-6-6,2
59,8,5-5-5-6,2
59,8,2-2,8
59,10,2-2-6,7
59,10,2-5-6-6,2
59,12,2-2-5-6,7
59,12,1-2-5-5,1
59,12,2-2-2,18
59,12,1-2-5-6,1
59,14,2-4-5-6-6,1
59,14,2-2-5-6-6,2
59,14,5-5-5-5-6-6-6,3
59,14,1-2-5-6-6,2
59,14,2-2-2-6,6
59,14,2-2-5-5-6,1
59,14,5-5-5-5-5-6-6,1
59,14,2-5-6-6-6-6,1
59,14,2-2-2-5,1
59,16,1-2-2-5-6,17
59,16,2-2-2-5-6,11
59,16,2-5-5-6-6-6-6,1
59,16,2-2-2-2,10
59,18,1-2-2-4-6,1
59,18,1-1-1-5-6-6,1
59,18,1-2-2-5-6-6,1
59,18,1-2-2-5-5-6,1
59,18,1-2-3-5-5-6,1
59,18,0-1-5-6-6,1
59,20,0-1-2-5-6,34
59,20,1-1-2-5-5-6-6,1
59,20,1-1-2-2-5-6,1
59,20,0-2-5-5-5-6,1
59,22,1-2-2-3-5-6-6,4
59,24,2-2-2-2-2-5-6,1
59,24,2-2-2-2-5-5-5-6,1
59,24,0-1-2-4-5-6,1
59,24,0-2-2-2-4,2
59,24,2-2-2-2-5-5-6-6,2
59,24,0-1-2-2-5-6,2
59,24,0-1-5-5-5-6-6-6,1
59,26,0-1-2-2-5-5-6,1
59,28,2-2-2-2-2-2-5-6,1
59,28,0-2-2-2-3-5-6,5
59,28,0-2-2-2-4-5-6,7
59,30,0-2-2-2-4-5-6-6,4
59,30,0-2-2-2-4-5-5-6,3
59,30,2-2-2-2-2-2-5-5-6,1
59,40,0-0-1-1-2-2-2-5-6,1
59,48,0-0-0-1-1-2-2-2-4,1
60,12,0-1,22
60,16,0-0,2
60,20,0-0-1,15
60,24,0-0-1-1,26
60,24,0-0-1-2,4
60,24,0-0-0,3
60,24,0-0-1-3,2
60,28,0-0-1-1-1,7
60,28,0-0-0-1,4
60,32,0-0-0-1-1,5
60,32,0-0-1-1-1-1,1
60,36,0-0-0-0-1,6
60,36,0-0-0-1-1-1,1
60,40,0-0-0-0-1-1,3
60,44,0-0-0-0-0-1,2
60,48,0-0-0-0-0-1-1,3
60,60,0-0-0-0-0-0-0-1,1
60,68,0-0-0-0-0-0-0-0-1,1
61,12,0-2,8
61,16,0-0,7
61,24,0-0-0,29
61,28,0-0-0-2,5
61,32,0-0-0-0,2
61,36,0-0-0-0-2,1
61,40,0-0-0-0-0,4
61,44,0-0-0-0-0-1,1
61,44,0-0-0-0-0-2,1
61,48,0-0-0-0-0-0,2
61,56,0-0-0-0-0-0-0,1
61,60,0-0-0-0-0-0-0-2,1
61,64,0-0-0-0-0-0-0-0,3
61,80,0-0-0-0-0-0-0-0-0-0,1
61,88,0-0-0-0-0-0-0-0-0-0-0,1
62,4,1,2
62,8,1-1,173
62,12,1-1-1,874
62,12,0-1,1
62,16,0-1-1,196
62,16,1-1-1-1,150
62,16,0-1-3,1
62,16,1-1-1-3,1
62,16,1-1-1-2,1
62,20,0-1-1-2,236
62,20,0-1-1-3,63
62,20,0-1-1-1,23
62,20,1-1-1-1-1,135
62,24,0-1-1-1-1,89
62,24,1-1-1-1-1-1,57
62,24,0-1-1-1-3,22
62,24,0-0-1-1,6
62,24,0-1-1-1-2,3
62,28,0-1-1-1-1-3,89
62,28,0-1-1-1-1-1,53
62,28,1-1-1-1-1-1-1,118
62,28,0-1-1-1-1-2,23
62,28,0-1-1-1-2-3,2
62,28,0-0-1-1-1,17
62,28,0-0-0-1,2
62,32,0-0-1-1-1-1,30
62,32,1-1-1-1-1-1-1-1,3
62,32,0-1-1-1-1-1-1,4
62,32,0-0-1-1-1-3,1
62,32,0-1-1-1-1-1-3,7
62,32,0-0-0-1-1,1
62,36,0-0-1-1-1-1-1,7
62,36,0-1-1-1-1-1-1-1,2
62,36,0-0-0-1-1-1,11
62,36,0-0-0-1-1-3,1
62,36,1-1-1-1-1-1-1-1-1,3
62,36,0-1-1-1-1-1-1-3,1
62,36,0-0-1-1-1-1-3,3
62,40,0-0-0-0-1-1,5
62,40,1-1-1-1-1-1-1-1-1-1,1
62,40,0-0-1-1-1-1-1-1,6
62,40,0-0-0-1-1-1-1,7
62,40,0-1-1-1-1-1-1-1-3,1
62,44,0-0-0-1-1-1-1-1,2
62,44,1-1-1-1-1-1-1-1-1-1-1,2
62,44,0-0-1-1-1-1-1-2-3,2
62,44,0-0-1-1-1-1-1-1-1,4
62,44,0-0-0-0-1-1-1,5
62,48,0-0-0-0-0-1-1,3
62,48,0-0-1-1-1-1-1-1-1-1,1
62,48,1-1-1-1-1-1-1-1-1-1-1-1,1
62,52,0-0-0-0-0-1-1-1,4
62,52,0-0-0-0-0-1-1-3,1
62,56,0-0-0-0-0-0-1-1,1
62,56,0-0-0-1-1-1-1-1-1-1-1,1
62,56,0-0-1-1-1-1-1-1-1-1-1-3,1
62,60,0-0-1-1-1-1-1-1-1-1-1-1-2,1
62,64,0-0-0-0-0-0-1-1-1-1,1
62,64,0-0-0-0-0-1-1-1-1-1-1,1
62,68,0-0-0-0-0-0-1-1-1-1-1,1
62,72,0-0-0-0-0-0-1-1-1-1-1-1,1
62,76,0-0-0-0-0-0-0-1-1-1-1-1,1
62,84,0-0-0-0-0-0-0-0-1-1-1-1-3,1
62,96,0-0-0-0-0-0-0-0-0-0-0-1-1,1
63,4,5,31
63,8,5-5,159
63,8,5-7,23
63,8,2,5
63,8,1,1
63,12,2-5,19
63,12,5-5-5,67
63,12,5-5-7,141
63,12,1-5,10
63,12,5-5-6,11
63,12,2-7,2
63,16,1-5-5,67
63,16,2-5-5,143
63,16,5-5-5-5,163
63,16,2-5-7,49
63,16,1-5-6,15
63,16,1-5-7,16
63,16,5-5-5-7,10
63,16,2-2,1
63,16,2-5-6,1
63,16,5-5-5-6,1
63,16,1-1,1
63,20,2-5-5-7,104
63,20,2-5-5-6,16
63,20,1-5-6-7,2
63,20,2-2-5,6
63,20,1-5-5-7,25
63,20,1-2-5,3
63,20,2-5-5-5,5
63,20,2-3-5,1
63,20,5-5-5-5-5,3
63,20,3-5-5-5,6
63,20,1-1-5,1
63,20,2-2-7,1
63,20,1-5-5-5,1
63,24,2-5-5-5-7,51
63,24,1-2-5-7,128
63,24,2-5-5-5-6,30
63,24,1-3-5-5,20
63,24,2-2-5-5,13
63,24,3-5-5-5-6,2
63,24,1-2-5-5,7
63,24,3-5-5-5-7,4
63,24,2-2-5-6,16
63,24,2-5-5-6-7,1
63,24,1-1-5-5,2
63,24,2-2-5-7,8
63,28,1-2-5-5-7,17
63,28,1-2-3-5,6
63,28,2-2-5-5-7,25
63,28,1-1-3-5,1
63,28,1-2-5-5-6,20
63,28,5-5-5-5-5-5-5,5
63,28,2-2-2-5,15
63,28,1-1-5-5-5,5
63,28,2-2-5-5-6,44
63,28,2-2-5-5-5,10
63,28,1-1-2-5,1
63,28,4-5-5-5-5-5,4
63,32,2-2-2-5-5,74
63,32,1-2-3-5-5,34
63,32,2-2-5-5-5-7,15
63,32,0-5-5-5-5,2
63,32,1-2-3-5-7,3
63,32,1-1-3-5-5,28
63,32,2-2-5-5-5-6,2
63,32,1-2-5-5-5-7,2
63,32,1-4-5-5-6-7,2
63,32,2-2-2-5-7,1
63,36,1-1-2-3-5,11
63,36,0-1-2-5,1
63,36,2-2-2-5-5-5,5
63,36,1-1-1-3-5,2
63,36,0-2-5-5-7,2
63,36,0-5-5-5-5-7,1
63,36,1-1-3-3-5,2
63,36,0-5-5-5-5-5,2
63,36,2-2-2-5-5-7,1
63,36,1-2-3-5-5-7,3
63,36,1-2-3-5-5-5,1
63,40,1-1-2-5-5-5-7,1
63,40,0-2-5-5-5-7,3
63,40,1-1-2-3-5-5,7
63,40,1-2-3-4-5-5,6
63,40,0-1-2-5-7,1
63,40,1-1-2-5-5-5-6,3
63,40,2-2-2-2-5-7,2
63,40,1-1-2-4-5-5,1
63,40,0-1-2-5-6,1
63,40,1-2-3-3-5-5,1
63,40,2-2-2-2-5-5,2
