spg,n_atoms,wps,count
148,21,0-5,2
148,24,0-3,2
148,24,0-4-5,46
148,27,0-3-4,2
148,27,0-3-5,5
148,30,0-3-3,83
148,30,0-3-4-5,76
148,33,0-1-3,1
148,33,0-3-3-4,24
148,33,0-3-3-5,30
148,36,0-1-3-5,5
148,36,0-2-3-4,1
148,36,0-2-3-5,1
148,36,0-3-3-4-5,1
148,39,0-0-5,3
148,39,0-3-3-3-5,1
148,42,0-0-3,22
148,42,0-0-4-5,2
148,42,0-1-3-3-4,1
148,42,0-3-3-3-3,6
148,45,0-0-3-4,3
148,45,0-0-3-5,22
148,45,0-1-2-3-5,1
148,48,0-0-2-4,1
148,48,0-1-2-3-4-5,1
148,51,0-0-3-3-4,1
148,51,0-0-3-3-5,2
148,54,0-0-0,3
148,54,0-0-1-2,2
148,54,0-0-2-3-5,1
148,57,0-0-0-5,8
148,57,0-0-1-2-4,2
148,60,0-0-0-4-5,27
148,60,0-0-1-2-4-5,13
148,60,0-0-3-3-3-4-5,4
148,63,0-0-0-3-5,1
148,66,0-0-0-3-3,2
148,66,0-0-0-3-4-5,2
148,66,0-0-3-3-3-3-4-5,3
148,69,0-0-0-2-4-5,1
148,75,0-0-0-0-4,1
148,75,0-0-0-3-3-3-5,5
148,78,0-0-0-0-3,1
148,78,0-0-0-0-4-5,6
148,81,0-0-0-0-3-4,6
148,81,0-0-0-0-3-5,1
148,84,0-0-0-0-2-4,7
148,84,0-0-0-0-3-3,1
148,84,0-0-0-0-3-4-5,1
148,87,0-0-0-0-3-3-5,1
148,90,0-0-0-0-0,5
148,90,0-0-0-0-3-3-4-5,4
148,96,0-0-0-0-0-3,2
148,96,0-0-0-0-0-4-5,1
148,99,0-0-0-0-0-2,1
148,99,0-0-0-0-0-3-4,3
148,99,0-0-0-0-0-3-5,3
148,102,0-0-0-0-0-1-4,1
148,102,0-0-0-0-0-2-5,1
148,102,0-0-0-0-0-3-3,18
148,105,0-0-0-0-0-2-4-5,1
148,105,0-0-0-0-0-3-3-4,4
148,105,0-0-0-0-0-3-3-5,5
148,108,0-0-0-0-0-0,1
148,108,0-0-0-0-0-2-3-4,1
148,108,0-0-0-0-0-3-3-4-5,11
148,108,0-0-0-0-3-3-3-3-3-3,1
148,111,0-0-0-0-0-1-3-4-5,1
148,114,0-0-0-0-0-0-4-5,2
148,117,0-0-0-0-0-0-3-5,1
148,117,0-0-0-0-0-3-3-3-3-5,1
148,120,0-0-0-0-0-0-1-5,1
148,120,0-0-0-0-0-0-3-3,16
148,120,0-0-0-0-3-3-3-3-3-3-3-3,1
148,123,0-0-0-0-0-0-3-3-5,2
148,126,0-0-0-0-0-0-0,17
148,126,0-0-0-0-0-3-3-3-3-3-4-5,1
148,129,0-0-0-0-0-0-0-5,1
148,129,0-0-0-0-0-0-3-3-3-4,1
148,132,0-0-0-0-0-0-0-4-5,3
148,135,0-0-0-0-0-0-0-2,1
148,135,0-0-0-0-0-0-0-3-4,2
148,135,0-0-0-0-0-0-1-3-3-4-5,1
148,138,0-0-0-0-0-0-0-3-4-5,2
148,141,0-0-0-0-0-0-0-3-3-5,1
148,144,0-0-0-0-0-0-0-2-3-4,1
148,147,0-0-0-0-0-0-0-1-3-4-5,2
148,147,0-0-0-0-0-0-0-3-3-3-4,2
148,162,0-0-0-0-0-0-0-0-0,2
148,165,0-0-0-0-0-0-0-0-3-3-3-5,3
148,168,0-0-0-0-0-0-0-0-3-3-3-4-5,1
148,180,0-0-0-0-0-0-0-0-3-3-3-3-3-3,1
148,180,0-0-0-0-0-0-0-0-3-3-3-3-3-4-5,1
148,183,0-0-0-0-0-0-0-0-0-0-4,1
148,186,0-0-0-0-0-0-0-0-0-0-3,1
148,186,0-0-0-0-0-0-0-0-0-0-4-5,1
148,192,0-0-0-0-0-0-0-0-0-0-3-4-5,6
148,195,0-0-0-0-0-0-0-0-0-0-3-3-5,1
148,198,0-0-0-0-0-0-0-0-0-0-3-3-3,1
148,204,0-0-0-0-0-0-0-0-0-0-0-4-5,1
148,204,0-0-0-0-0-0-0-0-0-0-1-3-3-5,1
148,207,0-0-0-0-0-0-0-0-0-0-0-3-5,2
148,210,0-0-0-0-0-0-0-0-0-0-3-3-3-3-4-5,1
148,210,0-0-0-0-0-0-0-0-3-3-3-3-3-3-3-3-3-3-4-5,1
148,213,0-0-0-0-0-0-0-0-0-0-3-3-3-3-3-4,1
148,216,0-0-0-0-0-0-0-0-0-0-0-0,5
148,219,0-0-0-0-0-0-0-0-0-0-0-0-5,1
148,222,0-0-0-0-0-0-0-0-0-0-0-3-3-3-4-5,2
148,225,0-0-0-0-0-0-0-0-0-0-0-0-3-4,1
148,231,0-0-0-0-0-0-0-0-0-0-0-3-3-3-3-3-4,1
148,234,0-0-0-0-0-0-0-0-0-0-0-0-0,1
148,237,0-0-0-0-0-0-0-0-0-0-0-1-2-3-3-3-4,1
148,237,0-0-0-0-0-0-0-0-0-0-0-3-3-3-3-3-3-5,1
148,240,0-0-0-0-0-0-0-0-0-0-0-0-1-2-4-5,1
148,240,0-0-0-0-0-0-0-0-0-0-0-1-2-3-3-3-4-5,2
148,252,0-0-0-0-0-0-0-0-0-0-0-0-0-3-3-3,1
148,252,0-0-0-0-0-0-0-0-0-0-0-0-2-3-3-3-3-4,1
148,252,0-0-0-0-0-0-0-0-0-0-0-0-3-3-3-3-3-3,1
148,258,0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-5,1
148,261,0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-5,1
148,276,0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-3-3-4-5,1
148,294,0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-3-3-3-3-3-3,1
148,297,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-3-3-3-4,2
148,303,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-3-4,1
148,312,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-5,2
148,324,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-3-3-3-3-5,1
148,333,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-5,1
148,348,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-4-5,2
148,378,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-3-3,1
148,408,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-4-5,1
148,420,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-3-3-5,1
148,420,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-3-3-3-3-3-3-3-3-4-5,1
148,477,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-3-3-3-4,1
148,480,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-5,1
148,480,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-2-4,1
148,516,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-3,1
148,540,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-3-3-3,1
148,576,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-3-4-5,1
149,8,0-9-10,1
149,9,0-6-8-11,4
149,9,0-6-9-10,1
149,9,0-7-8-11,1
149,9,0-7-9-10,2
149,10,0-6-7-8-10,2
149,10,0-6-7-8-11,1
149,10,0-6-8-10-11,1
149,10,0-6-9-10-11,1
149,11,0-3-8-9-10,1
149,15,0-3-4-6-7-9-10-11,1
149,15,0-3-5-7-8-9-10-11,1
149,17,0-0-1-9-11,1
149,18,0-0-3-7-8-10-11,1
149,23,0-0-1-3-4-5-9-10,1
149,24,0-0-0-3-4-9-11,1
149,24,0-0-0-4-5-6-8,1
149,24,0-1-1-1-2-2-2,1
149,26,0-0-0-0-10-11,1
149,29,0-0-1-2-3-4-5-6-7-8-9-10,1
149,32,0-0-0-0-3-3-4-8-11,1
149,39,0-0-0-0-3-3-4-4-4-5-5-10,1
149,56,0-0-0-0-0-0-0-0-3-5-6-7-10-11,1
149,96,0-0-0-0-0-0-0-0-0-0-0-0-3-3-3-4-4-4-5-5-5-6-7-8-9-10-11,1
150,5,2-3,4
150,9,1-2-3-6,3
150,12,0-1-3-6,2
150,12,0-3-3-5-6,31
150,15,0-0-3-6,1
150,15,0-2-3-3-4,1
150,15,1-2-3-3-3-4-6,1
150,16,0-0-3-5-6,2
150,19,0-0-2-3-5-6,1
150,21,0-0-1-2-3-6,2
150,23,0-0-1-2-3-3-6,11
150,24,0-0-0-1-2,2
150,27,0-0-0-1-2-3-5,7
150,27,0-0-0-1-2-3-6,19
150,30,0-0-0-1-2-2-3-6,1
150,30,0-0-0-1-2-3-3-4,1
150,30,0-0-1-2-3-3-3-3-4-5-6,3
150,33,0-0-0-0-3-3-3-4-5,1
150,38,0-0-0-0-1-2-3-3-3-4,1
150,41,0-0-1-2-3-3-3-3-3-3-3-3-4-4-4-5,1
150,42,0-0-0-0-0-1-1-2-3-6,1
150,45,0-0-0-0-0-1-2-2-3-3-4,1
150,48,0-0-0-0-0-0-1-1-2-3-5,1
150,48,0-0-0-0-0-0-3-3-3-3-4-5-6,1
150,48,0-0-0-0-0-1-1-2-3-3-3-4-6,2
150,66,0-0-0-0-0-0-0-0-1-2-3-3-3-3-4-5-6,1
150,84,0-0-0-0-0-0-0-0-0-0-0-0-1-1-2-3-6,1
150,102,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2-3-3-3-3-4-4,15
151,24,0-0-0-2-2,1
151,36,0-0-0-1-1-1-2-2-2,3
151,60,0-0-0-0-0-0-0-0-1-2-2-2,1
152,3,2,1
152,6,1-2,1
152,9,0-1,1
152,9,0-2,4
152,12,0-1-2,2
152,15,0-1-1-2,1
152,15,0-1-2-2,1
152,18,0-0-1-2,15
152,24,0-0-0-1-2,7
152,27,0-0-0-0-1,1
152,27,0-0-0-1-1-2,1
152,27,0-0-0-1-2-2,2
152,39,0-0-0-0-0-1-1-2,2
152,42,0-0-0-0-0-0-1-2,1
152,45,0-0-0-0-0-0-1-1-2,1
152,48,0-0-0-0-0-0-0-1-2,3
152,54,0-0-0-0-0-0-0-0-1-2,1
152,60,0-0-0-0-0-0-0-1-1-1-1-2-2,2
152,66,0-0-0-0-0-0-0-0-0-0-1-2,2
152,66,0-0-0-0-0-0-0-0-0-1-1-2-2,8
152,69,0-0-0-0-0-0-0-0-0-1-2-2-2-2,4
152,96,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-2,1
152,102,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2,2
153,9,1-1-1,5
153,9,2-2-2,1
154,3,2,2
154,9,0-1,1
154,9,0-2,5
154,12,0-1-2,1
154,18,0-0-1-2,1
154,24,0-0-0-1-2,2
154,27,0-0-0-0-1,1
154,48,0-0-0-0-0-0-1-1-2-2,1
154,63,0-0-0-0-0-0-0-0-0-2-2-2,1
154,102,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-2,1
155,12,1-4,1
155,12,2-5,1
155,15,1-3,1
155,15,1-4-5,4
155,15,2-3,2
155,15,2-4-5,5
155,18,1-3-5,17
155,18,2-3-4,48
155,24,1-2-3,8
155,27,1-1-2,1
155,27,1-3-3-4-5,1
155,30,0-3-4-5,1
155,30,1-2-3-4-5,5
155,33,0-1-4-5,1
155,33,0-2-3,6
155,33,0-3-3-5,1
155,36,0-2-3-4,1
155,36,0-3-3-4-5,5
155,42,0-1-2-4-5,1
155,45,0-1-3-3-4-5,1
155,51,0-1-2-3-3-4,1
155,54,0-1-3-3-3-3-5,1
155,57,0-0-2-3-4-5,1
155,60,0-0-1-3-3-5,1
155,60,0-0-3-3-3-3,2
155,60,0-1-1-1-2-4-5,2
155,60,0-1-2-2-2-4-5,14
155,60,0-1-2-3-3-3-4-5,2
155,66,0-0-1-2-3-4-5,3
155,66,0-0-1-3-3-3-5,3
155,66,0-0-2-3-3-3-4,1
155,78,0-0-0-1-2-4-5,1
155,78,0-0-1-2-2-3-3-4,1
155,84,0-0-1-1-1-2-2-4,1
155,84,0-0-1-1-2-2-3-3,1
155,84,0-0-1-2-3-3-3-3-3,1
155,87,0-0-1-1-2-2-3-3-4,1
155,93,0-0-0-1-3-3-3-3-4-5,1
155,96,0-0-1-1-2-2-3-3-3-3,1
155,102,0-0-0-0-1-2-3-3,1
155,108,0-0-0-0-1-2-2-3-4,1
155,108,0-0-0-0-1-2-3-3-3,2
155,117,0-0-0-0-1-1-2-3-3-3,1
155,117,0-0-0-0-1-2-3-3-3-3-5,1
155,120,0-0-0-0-0-1-2-3-4-5,1
155,132,0-0-0-0-0-1-2-3-3-3-4-5,1
155,153,0-0-0-0-0-0-1-2-2-3-3-3,1
155,159,0-0-0-0-0-0-0-1-2-3-3-4,1
155,159,0-0-0-0-0-0-0-2-2-3-3-5,1
155,162,0-0-0-0-0-0-1-1-2-2-3-3-3,6
155,168,0-0-0-0-0-0-0-1-1-2-3-3-5,2
155,171,0-0-0-0-0-1-2-3-3-3-3-3-3-3-3-3-3-5,1
155,177,0-0-0-0-0-0-1-1-1-2-2-2-3-3-4,1
155,180,0-0-0-0-0-0-0-0-1-2-2-3-4,1
155,216,0-0-0-0-0-0-0-0-0-1-2-3-3-3-3-3-3,1
155,264,0-0-0-0-0-0-0-0-0-0-0-0-0-3-3-3-3-3,1
155,306,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-2-2-2,1
156,2,2-3,2
156,2,2-4,2
156,2,3-4,1
156,3,2-3-3,1
156,3,2-3-4,22
156,3,2-4-4,1
156,3,3-3-4,1
156,4,2-2-3-3,9
156,4,2-2-3-4,15
156,4,2-2-4-4,12
156,4,2-3-3-4,11
156,4,2-3-4-4,8
156,4,3-3-4-4,9
156,5,2-2-3-3-4,23
156,5,2-2-3-4-4,28
156,5,2-3-3-4-4,3
156,6,1-2-3-4,1
156,6,2-2-2-3-3-3,7
156,6,2-2-2-4-4-4,11
156,6,2-2-3-3-3-4,1
156,6,2-2-3-3-4-4,41
156,6,2-3-3-4-4-4,1
156,6,3-3-3-4-4-4,12
156,7,1-2-4-4-4,1
156,7,2-2-2-2-3-3-4,1
156,7,2-2-2-2-3-4-4,1
156,7,2-2-2-2-4-4-4,1
156,7,2-2-2-3-3-3-4,1
156,7,2-2-2-3-3-4-4,1
156,7,2-2-2-3-4-4-4,2
156,7,2-2-2-4-4-4-4,4
156,7,2-2-3-3-3-4-4,3
156,7,2-2-3-3-4-4-4,1
156,7,2-3-3-3-4-4-4,2
156,7,3-3-3-3-4-4-4,2
156,7,3-3-3-4-4-4-4,1
156,8,1-1-2-4,1
156,8,2-2-2-2-3-3-4-4,1
156,8,2-2-2-2-4-4-4-4,1
156,8,2-2-2-3-3-4-4-4,5
156,8,2-2-3-3-3-3-4-4,1
156,8,2-2-3-3-3-4-4-4,1
156,8,3-3-3-3-4-4-4-4,4
156,9,2-2-2-2-2-3-3-3-3,4
156,9,2-2-2-2-4-4-4-4-4,20
156,9,2-2-2-3-3-3-3-4-4,4
156,9,2-2-2-3-3-3-4-4-4,13
156,9,2-2-2-3-3-4-4-4-4,2
156,9,2-2-3-3-3-3-4-4-4,2
156,9,2-3-3-4-4-4-4-4-4,2
156,9,3-3-3-3-3-4-4-4-4,67
156,10,2-2-2-2-2-2-3-3-3-3,3
156,10,2-2-2-2-2-3-3-3-3-3,2
156,10,2-2-2-2-2-3-3-3-3-4,8
156,10,2-2-2-2-2-3-4-4-4-4,1
156,10,2-2-2-2-2-4-4-4-4-4,1
156,10,2-2-2-2-3-3-3-4-4-4,1
156,10,2-2-2-2-3-4-4-4-4-4,1
156,10,2-2-2-2-4-4-4-4-4-4,1
156,10,2-2-2-3-3-3-4-4-4-4,1
156,10,2-2-3-3-3-3-4-4-4-4,2
156,10,2-3-3-3-3-3-4-4-4-4,12
156,10,3-3-3-3-3-4-4-4-4-4,1
156,10,3-3-3-3-4-4-4-4-4-4,1
156,11,1-1-2-2-3-3-4,2
156,11,1-1-2-3-3-4-4,3
156,11,1-1-2-3-4-4-4,1
156,11,2-2-2-2-2-2-4-4-4-4-4,1
156,11,2-2-2-2-3-3-3-3-3-4-4,1
156,11,2-2-2-2-3-3-3-4-4-4-4,1
156,11,2-2-2-3-3-3-3-4-4-4-4,2
156,11,2-2-2-3-3-3-4-4-4-4-4,2
156,11,2-3-3-3-3-3-4-4-4-4-4,1
156,11,3-3-3-3-3-4-4-4-4-4-4,1
156,12,1-1-1-2-3-4,1
156,12,1-1-2-2-3-3-3-4,1
156,12,1-1-2-2-3-3-4-4,29
156,12,2-2-2-2-2-2-3-3-3-3-3-3,112
156,12,2-2-2-2-2-2-4-4-4-4-4-4,166
156,12,2-2-2-2-3-3-3-3-4-4-4-4,3
156,12,2-2-2-3-3-3-3-3-3-4-4-4,1
156,12,3-3-3-3-3-3-4-4-4-4-4-4,353
156,13,1-1-1-2-3-3-4,1
156,13,1-1-2-2-2-3-3-4-4,4
156,13,1-1-2-2-3-3-3-4-4,4
156,13,1-1-2-2-3-3-4-4-4,6
156,13,2-2-2-2-2-2-3-3-3-3-3-3-4,42
156,13,2-2-2-2-2-2-3-4-4-4-4-4-4,14
156,13,2-2-2-2-3-3-3-3-3-4-4-4-4,4
156,13,2-2-2-2-3-3-3-3-4-4-4-4-4,6
156,13,2-3-3-3-3-3-3-4-4-4-4-4-4,36
156,13,3-3-3-3-3-3-4-4-4-4-4-4-4,1
156,14,1-1-2-2-2-3-3-3-4-4,3
156,14,1-1-2-2-2-3-3-4-4-4,1
156,14,2-2-2-2-2-3-3-3-3-3-4-4-4-4,1
156,14,2-2-3-3-3-3-3-3-4-4-4-4-4-4,2
156,15,1-1-1-1-2-3-4,2
156,15,1-1-1-2-2-3-3-4-4,4
156,15,1-1-2-2-2-3-3-3-3-4-4,1
156,15,1-1-2-2-2-3-3-3-4-4-4,8
156,15,2-2-2-2-2-2-2-3-3-3-3-3-3-3-3,1
156,15,2-2-2-2-2-3-3-3-3-3-4-4-4-4-4,1
156,16,1-1-1-1-2-2-3-3,1
156,16,1-1-1-2-2-3-3-3-4-4,1
156,16,1-1-1-2-2-3-3-4-4-4,1
156,16,2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3,1
156,16,2-2-2-2-2-2-2-2-4-4-4-4-4-4-4-4,1
156,17,1-1-1-1-2-2-3-4-4,1
156,18,1-1-1-1-2-2-3-3-4-4,1
156,18,1-1-1-2-2-2-3-3-3-4-4-4,3
156,18,2-2-2-2-2-2-3-3-3-3-3-3-4-4-4-4-4-4,5
156,18,2-2-2-2-2-3-3-3-3-3-3-3-3-4-4-4-4-4,1
156,19,1-1-1-1-1-2-2-3-4,1
156,20,1-1-1-1-1-1-3-4,1
156,20,1-1-1-1-1-2-3-3-4-4,1
156,20,2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3,1
156,20,2-2-2-2-2-2-2-2-2-2-4-4-4-4-4-4-4-4-4-4,1
156,20,3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4,4
156,21,1-1-1-1-2-2-2-3-3-3-3-4-4,2
156,21,1-1-1-1-2-2-2-3-3-3-4-4-4,3
156,22,2-2-2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3,1
156,22,2-2-2-2-2-2-2-2-2-2-4-4-4-4-4-4-4-4-4-4-4-4,2
156,22,2-2-2-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4,2
156,23,1-1-1-1-1-1-2-3-3-4-4,2
156,24,1-1-1-1-1-1-2-2-3-3-4-4,1
156,24,1-1-1-1-1-2-2-2-3-3-3-4-4-4,3
156,24,1-1-1-1-2-2-2-2-3-3-3-4-4-4-4-4,1
156,24,1-1-1-1-2-2-2-3-3-3-3-3-4-4-4-4,1
156,24,1-1-1-1-2-2-2-3-3-3-3-4-4-4-4-4,1
156,24,2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4,1
156,24,2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4,6
156,25,1-1-1-1-1-2-2-2-3-3-3-4-4-4-4,1
156,26,1-1-1-1-1-1-2-2-3-3-3-3-4-4,1
156,26,1-1-1-1-1-1-2-2-3-3-4-4-4-4,3
156,26,2-2-2-2-2-2-2-2-2-2-2-2-2-2-4-4-4-4-4-4-4-4-4-4-4-4,1
156,28,1-1-1-1-2-2-2-2-3-3-3-3-3-3-4-4-4-4-4-4,1
156,29,0-1-1-1-1-1-1-2-3-4-4-4,1
156,29,1-1-1-1-1-1-2-2-2-2-3-3-3-4-4-4-4,1
156,30,1-1-1-1-1-1-2-2-2-2-3-3-3-3-4-4-4-4,8
156,30,2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4,1
156,31,1-1-1-1-1-1-1-2-2-2-3-3-3-3-4-4-4,1
156,31,1-1-1-1-1-1-1-2-2-2-3-3-3-4-4-4-4,1
156,31,2-2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4,1
156,32,1-1-1-1-1-1-1-1-2-2-2-2-4-4-4-4,1
156,32,1-1-1-1-1-1-2-2-2-2-2-3-3-3-3-3-4-4-4-4,1
156,34,2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4-4-4-4,1
156,35,2-2-2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4,1
156,36,1-1-1-1-1-1-1-1-1-2-2-2-3-3-3-3-4-4,4
156,36,1-1-1-1-1-1-1-1-1-2-2-3-3-3-3-4-4-4,3
156,36,1-1-1-1-1-1-1-1-1-2-2-3-3-3-4-4-4-4,1
156,36,1-1-1-1-1-1-2-2-2-2-2-2-2-3-3-3-3-3-3-3-4-4-4-4,1
156,36,1-1-1-1-1-1-2-2-2-2-2-2-3-3-3-3-3-3-4-4-4-4-4-4,1
156,36,2-2-2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4-4,1
156,37,1-1-1-1-1-1-1-1-1-2-2-2-3-3-3-3-4-4-4,1
156,39,1-1-1-1-1-1-1-1-2-2-2-2-2-3-3-3-3-3-4-4-4-4-4,3
156,40,1-1-1-1-1-1-1-1-1-2-2-2-2-3-3-3-3-4-4-4-4-4,1
156,40,1-1-1-1-1-1-1-1-2-2-2-2-2-3-3-3-3-3-3-4-4-4-4-4,1
156,40,1-1-1-1-1-1-1-1-2-2-2-2-2-3-3-3-3-3-4-4-4-4-4-4,1
156,42,1-1-1-1-1-1-1-1-1-2-2-2-2-2-3-3-3-3-3-4-4-4-4-4,57
156,48,2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4,1
156,51,0-0-1-1-1-1-1-1-1-1-1-1-1-1-2-3-4,1
156,51,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-4-4-4,1
156,52,0-0-1-1-1-1-1-1-1-1-1-1-1-2-2-3-3-3-4-4,1
156,53,1-1-1-1-1-1-1-1-1-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4,2
156,53,1-1-1-1-1-1-1-1-1-2-2-2-2-2-2-2-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4-4,2
156,58,1-1-1-1-1-1-1-1-1-1-1-1-2-2-2-2-2-2-2-2-3-3-3-3-3-3-4-4-4-4-4-4-4-4,1
156,60,1-1-1-1-1-1-1-1-1-1-1-1-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4,2
156,67,3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4,1
156,72,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-2-2-2-2-2-2-3-3-3-3-3-4-4-4-4-4-4-4,1
156,72,1-1-1-1-1-1-1-1-1-1-1-1-2-2-2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4-4,1
156,73,2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4,1
156,74,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-2-2-2-2-3-3-3-4-4-4-4,1
156,76,2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4-4,1
156,84,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4,6
156,90,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-2-2-2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4-4,1
156,120,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-2-2-2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4-4-4,1
156,120,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-2-2-2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4-4-4-4,1
156,123,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-2-2-2-2-2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4-4-4,1
156,191,0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-2-2-2-2-3-3-3-4-4-4-4,1
156,195,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-2-2-2-2-2-2-2-2-2-2-2-2-3-3-3-3-3-3-3-3-3-3-4-4-4-4-4-4-4-4-4-4-4,1
