spg,n_atoms,wps,count
6,36,0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-2-2-2-2-2-2-2-2-2-2-2-2,1
6,36,0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-1-1-1-2-2-2-2-2-2,1
6,36,1-1-1-1-1-1-2-2-2,1
6,40,0-0-0-0-0-0-1-1-1-1-2-2-2-2,43
6,40,0-0-1-1-1-2-2-2,8
6,40,1-1-1-1-2-2-2-2-2-2,6
6,40,0-0-0-1-1-2-2,3
6,40,0-0-0-0-1-1-1-1-1-1-2-2-2-2-2-2,8
6,44,0-0-0-0-1-1-1-1-1-1-2-2-2-2-2-2-2-2,2
6,44,1-1-1-1-1-1-2-2-2-2-2,1
6,44,0-0-0-1-1-2-2-2,2
6,44,1-1-1-2-2-2-2-2-2-2-2,3
6,48,0-0-0-0-0-0-0-0-0-0-1-1-2-2,8
6,48,0-0-0-1-1-1-2-2-2,57
6,48,0-0-0-0-0-0-1-1-1-1-1-1-2-2-2-2-2-2,2
6,48,1-1-1-1-1-2-2-2-2-2-2-2,1
6,48,0-0-0-0-0-1-2,1
6,48,1-1-1-1-1-1-2-2-2-2-2-2,1
6,52,0-0-0-0-1-1-2-2-2,1
6,54,1-1-1-1-1-1-1-1-1-1-1-2-2-2-2-2-2-2,3
6,54,1-1-1-1-1-1-1-2-2-2-2-2-2-2-2-2-2-2,1
6,56,0-0-0-1-1-1-1-2-2-2-2,5
6,56,0-0-0-0-0-1-1-2-2,1
6,56,0-0-0-0-0-0-0-0-0-0-1-1-1-1-2-2-2-2,1
6,57,1-1-1-1-1-1-1-1-1-2-2-2-2-2-2-2-2-2-2,3
6,60,0-0-0-0-0-0-1-1-2,1
6,60,0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-2-2-2,1
6,64,0-0-0-1-1-1-1-1-2-2-2-2-2,10
6,64,0-0-0-0-0-1-1-1-2-2-2,3
6,64,0-0-1-1-1-1-1-1-1-2-2-2-2-2,2
6,64,0-0-1-1-1-1-1-1-2-2-2-2-2-2,8
6,64,0-0-0-0-1-1-1-1-2-2-2-2,1
6,68,0-0-0-0-0-0-1-1-2-2-2,1
6,72,0-0-0-0-0-0-1-1-1-2-2-2,1
7,6,0-0-0,2
7,8,0-0-0-0,3
7,8,0-0,1
7,10,0-0-0-0-0,3
7,12,0-0-0-0-0-0,9
7,12,0-0-0,14
7,14,0-0-0-0-0-0-0,13
7,16,0-0-0-0-0-0-0-0,26
7,16,0-0-0-0,54
7,16,0-0,3
7,18,0-0-0-0-0-0-0-0-0,26
7,20,0-0-0-0-0-0-0-0-0-0,31
7,20,0-0-0-0-0,5
7,22,0-0-0-0-0-0-0-0-0-0-0,3
7,24,0-0-0-0-0-0,71
7,24,0-0-0-0-0-0-0-0-0-0-0-0,14
7,24,0-0-0,1
7,26,0-0-0-0-0-0-0-0-0-0-0-0-0,11
7,28,0-0-0-0-0-0-0-0-0-0-0-0-0-0,23
7,28,0-0-0-0-0-0-0,9
7,30,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,8
7,32,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
7,32,0-0-0-0-0-0-0-0,148
7,32,0-0-0-0,2
7,34,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
7,36,0-0-0-0-0-0-0-0-0,17
7,36,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,2
7,40,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,4
7,40,0-0-0-0-0-0-0-0-0-0,87
7,44,0-0-0-0-0-0-0-0-0-0-0,2
7,48,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
7,48,0-0-0-0-0-0-0-0-0-0-0-0,22
7,56,0-0-0-0-0-0-0-0-0-0-0-0-0-0,57
7,56,0-0-0-0-0-0-0,1
7,60,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
7,64,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,5
7,64,0-0-0-0-0-0-0-0,1
7,72,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,5
7,72,0-0-0-0-0-0-0-0-0,1
8,4,1-1,4
8,6,1-1-1,14
8,6,1-1,1
8,8,1-1-1-1,367
8,8,0-1-1,8
8,8,1-1,8
8,9,1-1-1,385
8,10,1-1-1-1-1,8
8,10,0-1-1-1,44
8,12,0-1-1-1-1,4
8,12,1-1-1-1-1-1,59
8,12,0-0-1-1,2
8,12,1-1-1,11
8,12,1-1-1-1,54
8,12,0-1,5
8,14,1-1-1-1-1-1-1,43
8,14,0-1-1-1-1-1,5
8,14,0-0-1-1-1,7
8,15,1-1-1-1-1,35
8,16,0-0-1-1-1-1,52
8,16,0-1-1,96
8,16,1-1-1-1,104
8,16,1-1-1-1-1-1-1-1,17
8,16,0-1-1-1-1-1-1,2
8,16,1-1,1
8,18,1-1-1-1-1-1-1-1-1,62
8,18,0-0-1-1-1-1-1,14
8,18,1-1-1-1-1-1,185
8,18,1-1,15
8,18,0-0-0-1-1-1,9
8,20,0-0-0-1-1-1-1,4
8,20,1-1-1-1-1-1-1-1-1-1,15
8,20,0-1-1-1,15
8,20,1-1-1-1-1,8
8,20,0-0-1,4
8,20,0-0-1-1-1-1-1-1,7
8,20,0-1-1-1-1-1-1-1-1,1
8,20,0-0-0-0-1-1,1
8,21,1-1-1-1-1-1-1,1
8,22,0-0-0-1-1-1-1-1,5
8,22,1-1-1-1-1-1-1-1-1-1-1,7
8,22,0-0-0-0-1-1-1,3
8,22,0-0-1-1-1-1-1-1-1,1
8,24,1-1-1-1-1-1-1-1-1-1-1-1,325
8,24,0-0-0-1-1-1-1-1-1,6
8,24,1-1-1-1-1-1,89
8,24,0-0-1-1,30
8,24,0-1-1-1-1,42
8,24,1-1-1,3
8,24,0-0-1-1-1-1-1-1-1-1,6
8,24,1-1-1-1-1-1-1-1,5
8,24,0-0-0-0-1-1-1-1,61
8,26,1-1-1-1-1-1-1-1-1-1-1-1-1,9
8,26,0-0-0-0-1-1-1-1-1,1
8,26,0-0-0-1-1-1-1-1-1-1,4
8,26,0-0-1-1-1-1-1-1-1-1-1,3
8,27,1-1-1,35
8,27,1-1-1-1-1-1-1-1-1,50
8,28,0-0-0-1-1-1-1-1-1-1-1,26
8,28,0-0-0-0-0-1-1-1-1,2
8,28,1-1-1-1-1-1-1,4
8,28,0-0-0-0-1-1-1-1-1-1,1
8,28,1-1-1-1-1-1-1-1-1-1-1-1-1-1,10
8,28,0-0-1-1-1,1
8,30,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,6
8,30,0-0-0-0-1-1-1-1-1-1-1,5
8,30,0-0-0-0-0-0-1-1-1,6
8,30,0-0-0-0-0-1-1-1-1-1,3
8,30,0-0-0-1-1-1-1-1-1-1-1-1,1
8,32,0-0-1-1-1-1,368
8,32,1-1-1-1-1-1-1-1,48
8,32,0-0-0-0-1-1-1-1-1-1-1-1,3
8,32,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,11
8,32,0-1-1-1-1-1-1,8
8,32,0-0-0-1-1,1
8,32,0-0-0-1-1-1-1-1-1-1-1-1-1,1
8,32,0-0-1-1-1-1-1-1-1-1-1-1-1-1,1
8,32,0-0-0-0-0-0-1-1-1-1,1
8,34,0-0-0-0-1-1-1-1-1-1-1-1-1,1
8,34,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,2
8,36,1-1-1-1,147
8,36,0-0-0-1-1-1,218
8,36,0-0-0-1-1-1-1-1-1-1-1-1-1-1-1,35
8,36,1-1-1-1-1-1-1-1-1,38
8,36,0-0-1-1-1-1-1,4
8,36,0-0-0-0-0-0-0-1-1-1-1,3
8,36,0-1-1,1
8,36,0-0-0-0-1-1-1-1,1
8,36,0-0-0-0-0-1-1-1-1-1-1-1-1,2
8,36,0-0-0-0-1-1-1-1-1-1-1-1-1-1,1
8,36,0-0-0-0-0-0-1-1-1-1-1-1,3
8,36,0-0-1-1-1-1-1-1-1-1,14
8,36,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,1
8,36,0-0-0-1-1-1-1-1-1,1
8,38,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,2
8,38,0-0-0-0-0-0-1-1-1-1-1-1-1,1
8,39,0-0-0-1-1-1-1-1-1-1,1
8,40,0-0-1-1-1-1-1-1,20
8,40,0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1,2
8,40,0-0-0-0-1-1,7
8,40,0-0-0-1-1-1-1,6
8,40,0-1-1-1,1
8,40,0-0-1,1
8,40,1-1-1-1-1-1-1-1-1-1,20
8,40,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,14
8,40,0-0-0-0-0-0-1-1-1-1-1-1-1-1,3
8,40,0-0-0-0-0-0-0-0-1-1-1-1,2
8,42,0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1,1
8,42,0-0-0-0-0-0-0-1-1-1-1-1-1-1,4
8,42,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,4
8,44,0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1,1
8,44,0-0-0-0-0-0-0-0-1-1-1-1-1-1,1
8,44,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,2
8,44,1-1-1-1-1-1-1-1-1-1-1,7
8,44,0-0-0-0-1-1-1,8
8,44,0-0-0-0-0-0-0-1-1-1-1-1-1-1-1,1
8,44,0-0-0-0-0-0-1-1-1-1-1-1-1-1-1-1,2
8,44,0-0-0-1-1-1-1-1,1
8,45,0-1-1-1,67
8,45,1-1-1-1-1,17
8,45,0-0-0-1-1-1-1-1-1-1-1-1,2
8,46,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,4
8,46,0-0-0-0-0-0-0-0-0-1-1-1-1-1,1
8,46,0-0-0-0-0-0-0-0-1-1-1-1-1-1-1,1
8,48,0-0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1,22
8,48,0-0-0-0-0-0-0-0-0-1-1-1-1-1-1,6
8,48,1-1-1-1-1-1-1-1-1-1-1-1,37
8,48,0-0-1-1-1-1-1-1-1-1,70
8,48,0-0-0-0-1-1-1-1,68
8,48,0-0-0-1-1-1-1-1-1,9
8,48,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,17
8,48,0-0-0-0-0-1-1,1
8,48,0-1-1-1-1,1
8,48,0-0-1-1,7
8,48,1-1-1-1-1-1,6
8,48,0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,2
8,48,0-0-0-0-0-0-0-0-1-1-1-1-1-1-1-1,2
8,48,0-0-0-0-1-1-1-1-1-1-1-1,1
8,50,0-0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1,1
8,50,0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,3
8,52,0-0-0-0-0-0-0-0-0-1-1-1-1-1-1-1-1,1
8,52,0-0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1,2
8,52,0-0-1-1-1-1-1-1-1-1-1,5
8,52,0-0-0-0-1-1-1-1-1,6
8,52,0-0-0-0-0-0-0-0-0-0-1-1-1-1-1-1,4
8,52,0-0-0-1-1-1-1-1-1-1,2
8,54,1-1-1-1-1-1,14
8,54,0-1-1-1-1,6
8,54,0-0-0-0-0-0-1-1-1-1-1-1,1
8,54,0-0-0-0-0-0-0-0-0-0-1-1-1-1-1-1-1,1
8,54,0-0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,5
8,54,0-0-1-1,1
8,54,0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,1
8,54,0-0-0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1,2
8,54,0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,1
8,56,0-0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,76
8,56,0-0-1-1-1,2
8,56,0-0-0-1-1-1-1-1-1-1-1,33
8,56,1-1-1-1-1-1-1-1-1-1-1-1-1-1,12
8,56,0-0-1-1-1-1-1-1-1-1-1-1,11
8,56,0-0-0-0-1-1-1-1-1-1,2
8,56,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,16
8,56,0-0-0-0-0-0-0-0-0-1-1-1-1-1-1-1-1-1-1,1
8,56,0-0-0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1,1
8,56,0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-1,1
8,57,0-0-0-0-0-1-1-1-1-1-1-1-1-1,1
8,58,0-0-0-0-0-0-0-0-0-0-0-1-1-1-1-1-1-1,9
8,58,0-0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,1
8,58,0-0-0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,1
8,60,0-0-0-0-0-1-1-1-1-1,2
8,60,0-0-0-0-0-0-1-1-1,2
8,60,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,1
8,60,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,3
8,60,0-0-0-0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1-1-1-1,2
8,63,1-1-1-1-1-1-1,28
8,63,0-0-1-1-1,6
8,64,0-0-0-0-1-1-1-1-1-1-1-1,16
8,64,0-0-1-1-1-1,24
8,64,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,10
8,64,0-0-1-1-1-1-1-1-1-1-1-1-1-1,1
8,64,0-0-0-0-0-0-1-1-1-1,12
8,66,0-0-0-0-0-0-0-0-0-1-1-1-1,1
8,68,0-0-0-0-0-0-1-1-1-1-1,1
8,72,1-1-1-1-1-1-1-1,19
8,72,1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1-1,8
8,72,0-0-0-0-0-0-1-1-1-1-1-1,8
8,72,0-0-0-0-0-1-1-1-1-1-1-1-1,16
8,72,0-0-0-0-1-1-1-1-1-1-1-1-1-1,5
8,72,0-0-1-1-1-1,3
8,72,0-0-0-0-0-0-0-1-1-1-1,9
8,78,0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-1-1-1-1-1-1-1-1,1
8,81,0-0-1-1-1-1-1,6
8,81,1-1-1-1-1-1-1-1-1,1
8,90,0-0-1-1-1-1-1-1,2
8,92,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-1-1-1-1,1
8,99,0-0-0-1-1-1-1-1,6
9,8,0-0,2
9,12,0-0-0,3
9,16,0-0-0-0,21
9,16,0-0,19
9,20,0-0-0-0-0,18
9,24,0-0-0-0-0-0,40
9,24,0-0-0,44
9,28,0-0-0-0-0-0-0,24
9,32,0-0-0-0-0-0-0-0,25
9,32,0-0-0-0,31
9,36,0-0-0-0-0-0-0-0-0,13
9,40,0-0-0-0-0-0-0-0-0-0,20
9,40,0-0-0-0-0,36
9,42,0-0-0-0-0-0-0,2
9,44,0-0-0-0-0-0-0-0-0-0-0,42
9,48,0-0-0-0-0-0-0-0-0-0-0-0,36
9,48,0-0-0-0-0-0,115
9,52,0-0-0-0-0-0-0-0-0-0-0-0-0,20
9,56,0-0-0-0-0-0-0-0-0-0-0-0-0-0,30
9,56,0-0-0-0-0-0-0,29
9,60,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,7
9,60,0-0-0-0-0-0-0-0-0-0,2
9,64,0-0-0-0-0-0-0-0,42
9,64,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,2
9,68,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
9,72,0-0-0-0-0-0-0-0-0,47
9,76,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,3
9,80,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
9,84,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
9,84,0-0-0-0-0-0-0-0-0-0-0-0-0-0,2
9,90,0-0-0-0-0,55
9,90,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,2
9,92,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,1
9,108,0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0-0,3
10,1,14,1
10,2,2,3
10,2,7-14,10
10,2,9-14,4
10,3,1-9,1
10,3,2-8,3
10,3,2-14,10
10,3,2-12,5
10,3,2-11,6
10,3,8-12-14,1
10,4,7-14,33
10,4,8-14,9
10,4,9-14,9
10,4,10-14,9
10,6,1-2-9-14,11
10,6,1-2-7-14,11
10,6,1-2-8-10,12
10,6,1-2-10-14,3
10,6,1-2-10-12,4
10,6,1-2-8-13,3
10,6,2-7-9-10-14,2
10,6,2-8-9-10-13,1
10,6,2-12,43
10,6,2-13,41
10,6,6-11,41
10,6,1-14,30
10,6,2-14,30
10,6,4-14,29
10,6,5-14,1
10,6,1-2-7-11,1
10,6,1-2-12-13,2
10,6,2-10,1
10,6,2-8,1
10,6,6-9,1
10,6,1-13,2
10,6,5-11,2
10,7,1-2-7-12-14,1
10,7,1-2-2-14,1
10,7,1-2-9-10-14,4
10,7,1-2-8-9-14,2
10,7,1-2-7-10-14,3
10,7,1-2-8-10-14,14
10,7,1-2-2-8,1
10,7,1-2-10-12-14,1
10,7,1-2-7-11-14,1
10,7,1-2-7-10-12,1
10,7,1-2-7-11-13,1
10,7,1-2-7-9-11,1
10,7,1-2-8-11-13,1
10,7,1-2-8-10-13,1
10,8,2-7-9,44
10,8,2-7-10,44
10,8,6-7-8,44
10,8,2-2-8-9-11-14,1
10,8,1-2-2-10-14,2
10,8,0-8-9-10-14,1
10,8,1-2-8-9-11-14,3
10,8,1-2-7-10-12-14,5
10,8,1-2-8-9-10-14,32
10,8,7-14,21
10,8,1-2,40
10,8,1-1-2-2,1
10,8,1-2-7-9-11-14,2
10,8,2,1
10,8,2-7-14,5
10,8,1-7-14,5
10,8,5-7-14,4
10,8,1-2-2-7-10,1
10,8,1-2-7-11-12-13,1
10,8,1-8-14,1
10,8,2-9-14,1
10,8,4-10-14,1
10,8,4-7-14,1
10,8,1-11-12,1
10,8,2-12-13,1
10,8,4-11-13,1
10,8,8-9-10-14,90
10,9,1-1-2-2-14,3
10,9,1-1-2-2-12,1
10,10,1-1-2-2-12-13,1
10,11,1-1-2-2-2-11,1
10,11,1-1-2-2-8-9-14,4
10,12,1-1-2-2-7-10-12-14,1
10,12,1-1-1-2-2-12-14,3
10,12,1-2-7-14,83
10,12,1-2-8-13,7
10,12,1-2-10-14,1
10,12,1-1-8-14,1
10,12,3-5-9-14,1
10,12,1-2-11-14,3
10,12,1-2-9-11,3
10,12,3-6-10-12,1
10,12,1-14,6
10,12,1-8,1
10,12,0-2-2-2-6,2
10,12,1-2-2-2-7-9-10-13,1
10,12,1-1-2-2-8-9-10-14,1
10,12,1-2-2,1
10,12,2-2-2,1
10,12,4-6-6,1
10,12,1-1-2-2-8-11-12-14,1
10,12,1-1-2-2-7-8-9-14,1
10,13,1-1-1-2-2-2-14,1
10,14,1-1-2-2-2-2-7-9,2
10,14,0-1-2-3-9-10-12-14,1
10,14,2-7-10-12-13-14,1
10,14,2-7-8-11-13-14,1
10,14,6-7-9-11-12-14,1
10,14,1-1-1-1-2-2-8-14,1
10,14,0-1-2-3-9-12-13-14,2
10,14,1-1-1-2-2-2-10-12,1
10,15,0-1-2-3-6-9-10-12,2
10,15,0-1-2-4-5-7-8-13,5
10,16,1-1-2-11-14,8
10,16,7-11-12-13,33
10,16,1-1-2-2,2
10,16,1-2-8-10-12-13,19
10,16,1-2-8-9-11-13,19
10,16,3-6-9-10-11-12,19
10,16,3-13-14,8
10,16,1-1-8-11-12-14,5
10,16,1-2-9-12-13-14,5
10,16,3-4-10-11-13-14,5
10,16,1-2-7-9-11-14,3
10,16,1-1-1-2-2-2-2-8-9,1
10,16,8-9-10-14,3
10,16,1-2,2
10,16,0-7-11-12-13,3
10,16,0-1-2-4-5-7-8-13-14,2
10,16,1-2-10-11-13-14,1
10,16,1-7-14,1
10,16,1-1-1-2-2-2-8-9-10-14,8
10,16,1-1-1-1-2-2-8-11-12-14,1
10,16,1-1-1-1-2-2-2-2,1
10,16,0-1-2-3-6-9-10-11-12,4
10,16,3-7-14,1
10,16,1-1-1-2-2-2-7-11-12-13,2
10,16,1-2-2-10-13,1
10,18,1-1-1-1-2-2-2-2-10-12,3
10,18,1-1-1-1-2-2-2-2-7-14,6
10,18,1-1-1-1-2-2-2-2-7-12,1
10,18,0-0-1-2-3-6-7-14,3
10,18,1-2-2-7-9-11,3
10,18,1-2-2-7-10-12,3
10,18,4-5-6-7-8-13,3
10,18,1-1-1-1-2-2-2-2-11-12,1
10,18,1-1-1-1-2-2-2-2-10-14,1
10,18,1-1-2-9-11-14,2
10,18,1-1-2-10-12-14,2
10,18,3-4-5-8-13-14,2
10,18,1-1-1-2-2-2-2-8-9-11-14,1
10,18,1-1-1-1-2-2-2-2-9-11,1
10,19,0-0-1-1-2-2-7-10-12,1
10,19,0-0-1-1-2-2-7-9-14,1
10,20,0-0-1-2-4-5-6-7-11,1
10,20,1-1-2-2-7-14,6
10,20,1-2-14,20
10,20,1-1-1-2-8-12,3
10,20,1-2-8,1
10,20,1-1-2-7-9-11-14,1
10,20,1-1-1-1-1-2-2-2-2-11-12,1
10,20,1-1-2-2-8-14,1
10,20,1-2-2-7-9-10-13,1
10,20,0-0-1-1-2-2-7-10-12-14,1
10,20,1-1-1-1-2-2-2-2-2-8-11,1
10,20,0-0-1-1-2-2-3-10-14,1
10,20,1-1-1-1-2-2-2-2-8-9-10-14,1
10,24,1-1-1-1-1-1-2-2-2-2-2-12-14,2
10,24,1-1-1-1-1-2-2-2-2-2-2-7-10,4
10,24,1-7-11-12-14,15
10,24,1-1-2-2-7-9-11-14,2
10,24,1-2-7-14,74
10,24,2-7-9-10-14,57
10,24,2-8-9-10-13,15
10,24,1-1-8-14,4
10,24,1-2-8-13,22
10,24,2-2-8-13,3
10,24,1-1-1-2-2-2,2
10,24,1-1-1-2-2-11-14,7
10,24,1-1-2,2
10,24,1-1-1-1-1-2-2-2-2-2-7-10-12-14,4
10,24,1-1-1-1-1-2-2-2-2-2-7-9-11-14,3
10,24,1-1-1-1-1-1-2-2-2-2-8-11-12-14,1
10,24,1-1-2-2-7-11-12-13,10
10,24,0-1-2-7-11-12-13,10
10,24,0-5-6-7-11-12-13,10
10,24,0-0-1-2-3-4-5-6-8-9-10-14,2
10,24,1-1-1-1-1-2-2-2-2-2-2-7-13,1
10,24,1-8-11-12-14,3
10,26,1-1-2-2-2-7-12-14,20
10,26,1-1-2-2-2-7-13-14,20
10,26,3-4-5-6-6-7-11-14,20
10,28,1-1-2-7,1
10,28,1-2-9-10-14,12
10,28,1-1-1-1-2-2-8-14,23
10,28,1-1-2-14,4
10,28,0-0-0-1-1-1-2-2-2-8-10-12-13,2
10,28,1-1-1-1-1-2-2-2-2-2-2-2-7-11-12-13,1
10,28,1-1-1-1-1-1-2-2-2-2-2-2-7-9-11-14,1
10,28,1-1-1-1-2-2-11-12,1
10,28,1-1-1-2-2-2-7-14,1
10,28,1-1-1-1-1-1-2-2-2-2-2-2-7-11-12-13,1
10,30,1-1-1-1-1-1-1-2-2-2-2-2-2-2-10-12,1
10,32,1-2-8-9-10-14,11
10,32,1-1-8-11-12-14,5
10,32,1-1-1-1-2-2-8-11-12-14,22
10,32,1-1-1-1-2-2-2-2,3
10,32,0-2-13-14,1
10,32,1-1-1-2-2-2-2-7-9,3
10,32,1-1-2-2-2-2-2-2,1
10,32,0-0-1-2-3-13-14,1
10,32,0-0-1-2-6-9-11,2
10,32,1-2-7-11-12-13,1
10,32,0-4-5,2
10,32,0-1-2-3-5-9-12-13-14,1
10,32,0-1-2-3-4-10-11-13-14,3
10,32,1-1-2-2-2-5-6-7-9,1
10,32,0-1-1-2-2-2-7-10,1
10,32,0-1-2-5-5-6-7-8,1
10,32,1-1-2-8-13,1
10,32,1-1-1-2-2-3-4-11-14,2
10,32,0-1-1-1-2-2-12-14,2
10,32,0-1-2-3-4-4-13-14,2
10,32,0-1-1-2-2-3-4,1
10,32,0-1-2-5-6-7-8-9-12,1
10,36,1-1-1-1-2-2-2-2-7-14,8
10,36,0-0-1-1-2-2-6,6
10,36,1-1-1-1-2-2-2-2-8-14,7
10,36,1-1-1-1-2-2-2-2-11-12,3
10,36,1-1-1-1-1-2-2-8-11-12-14,1
10,36,1-1-2-2-2-2-2-2-7-13,2
10,36,0-0-1-2-3-6-7-14,1
10,36,1-1-2-2-2-2-2-7-9-10-13,1
10,36,1-1-1-1-1-2-2-2-2,1
10,36,1-1-2-2-7,2
10,36,1-1-2-2-14,1
10,40,1-1-1-1-1-2-2-2-2-2,5
10,40,1-2-7-9-10-11-12-14,1
10,40,1-2-4-5-7-14,2
10,40,1-1-2-2-2,6
10,40,1-1-1-2-7-14,1
10,40,1-2-2-8-9-10-14,4
10,40,2-2-7-9-10-11-12-13,1
10,40,1-1-2-2-7-14,2
10,40,1-1-1-1-2-2-2-2-8-11-12-14,2
10,40,1-1-1-1-2-2-2-2-7-9-10-14,1
10,40,1-1-2-2-8-13,1
10,44,0-0-1-1-2-2-4-5-7-14,5
10,44,1-1-1-1-1-1-2-2-2-2-8-14,4
10,44,1-2-2-2-8-13-14,5
10,44,1-1-1-2-2-2-2-2-2-7-9-10-13,3
10,44,1-1-1-2-2-13,3
10,44,0-0-0-0-1-2-7-14,1
10,44,1-1-1-2-2-14,4
10,44,1-1-1-1-2-2-2-2-2-2-9-10,1
10,44,0-0-1-1-1-2-2-2-10-13,1
10,44,1-2-2-7-8-9-10-14,1
10,48,1-1-1-1-1-1-1-1-2-2-2-2,57
10,48,0-6-7-8-9-10-11-12,1
10,48,1-1-1-1-1-1-2-2-2-2-2-2,8
10,48,1-2-3-4-5-13-14,11
10,48,1-1-1-2-2-7-14,1
10,48,1-1-1-1-2-2,12
10,48,1-1-1-1-1-1-2-2-2-2-7-11-12-13,1
10,48,1-1-1-1-2-2-2-2-2-2-2-2,6
10,48,1-1-2-2-2-7-14,4
10,48,0-0-1-1-1-2-2-2-7-10-12-14,1
10,48,1-1-1-1-8-11-12-14,1
10,52,1-1-1-1-1-1-2-2-2-2-2-2-8-14,6
10,52,1-1-1-1-1-1-2-2-2-2-2-2-10-12,4
10,52,0-1-1-2-2-13,1
10,52,1-2-3-4-5-6-14,2
10,56,0-0-0-0-1-1-1-2-2-2,1
10,56,1-1-2-2-3-4-5,12
10,56,0-1-2-4-5-7-8,4
10,56,1-1-1-2-2-2-7-14,2
10,56,1-1-2-2-2-2-8-14,1
10,56,0-0-1-1-1-1-2-2-2-2-3-6,1
10,56,0-1-1-2-2-7-14,5
10,56,0-0-1-1-1-1-2-2-2-2-4-5,1
10,56,1-1-1-2-2-2-8-13,1
10,56,1-1-1-1-1-1-2-2-2-2-2-2-2-2,1
10,60,0-0-1-1-1-1-2-2-2-2-4-5-7-13,2
10,60,0-0-0-0-1-1-1-2-2-2-10-14,2
10,64,0-0-1-1-1-1-2-2-2-2-3-4-5-6,4
10,68,0-0-1-2-3-6-7,1
10,72,0-0-1-2-3-6-7-14,5
10,72,1-1-1-1-2-2-2-2-8-13,1
10,72,1-1-1-1-2-2-2-2-7-14,2
11,2,1,3
